Names,scan1-1.png,scan1-2.png,scan1-3.png,scan1-4.png,scan1-5.png,scan1-6.png,scan1-7.png,scan1-8.png,scan1-9.png,scan1-10.png,scan1-11.png,scan1-12.png,scan1-13.png,scan1-14.png,scan1-15.png,scan1-16.png,scan1-17.png,scan1-18.png,scan1-19.png,scan1-20.png,scan1-21.png,scan1-22.png,scan1-23.png,scan1-24.png,scan1-25.png,scan1-26.png,scan1-27.png,scan1-28.png,scan1-29.png,scan1-30.png,scan1-31.png,scan1-32.png,scan1-33.png,scan1-34.png,scan1-35.png,scan1-36.png,scan1-37.png,scan1-38.png,scan1-39.png,scan1-40.png,scan1-41.png,scan1-42.png,scan1-43.png,scan1-44.png,scan1-45.png,scan1-46.png,scan1-47.png,scan1-48.png,scan1-49.png,scan1-50.png,scan1-51.png,scan1-52.png,scan1-53.png,scan1-54.png,scan1-55.png,scan1-56.png,scan1-57.png,scan1-58.png,scan1-59.png,scan1-60.png,scan1-61.png,scan1-62.png,scan1-63.png,scan1-64.png,scan1-65.png,scan1-66.png,scan1-67.png,scan1-68.png,scan1-69.png,scan1-70.png,scan1-71.png,scan1-72.png,scan1-73.png,scan1-74.png,scan1-75.png,scan1-76.png,scan1-77.png,scan1-78.png,scan1-79.png,scan1-80.png,scan1-81.png,scan1-82.png,scan1-83.png,scan1-84.png,scan1-85.png,scan1-86.png,scan1-87.png,scan1-88.png,scan1-89.png,scan1-90.png,scan1-91.png,scan1-92.png,scan1-93.png,scan1-94.png,scan1-95.png,scan1-96.png,scan1-97.png,scan1-98.png,scan1-99.png,scan1-100.png,scan1-101.png,scan1-102.png,scan1-103.png,scan1-104.png,scan1-105.png,scan1-106.png,scan1-107.png,scan1-108.png,scan1-109.png,scan1-110.png,scan1-111.png,scan1-112.png,scan1-113.png,scan1-114.png,scan1-115.png,scan1-116.png,scan1-117.png,scan1-118.png,scan1-119.png,scan1-120.png,scan1-121.png,scan1-122.png,scan1-123.png,scan1-124.png,scan1-125.png,scan1-126.png,scan1-127.png,scan1-128.png,scan1-129.png,scan1-130.png,scan1-131.png,scan1-132.png,scan1-133.png,scan1-134.png,scan1-135.png,scan1-136.png,scan1-137.png,scan1-138.png,scan1-139.png,scan1-140.png,scan1-141.png,scan1-142.png,scan1-143.png,scan1-144.png,scan1-145.png,scan1-146.png,scan1-147.png,scan1-148.png,scan1-149.png,scan1-150.png,scan1-151.png,scan1-152.png,scan1-153.png,scan1-154.png,scan1-155.png,scan1-156.png,scan1-157.png,scan1-158.png,scan1-159.png,scan1-160.png,scan1-161.png,scan1-162.png,scan1-163.png,scan1-164.png,scan1-165.png,scan1-166.png,scan1-167.png,scan1-168.png,scan1-169.png,scan1-170.png,scan1-171.png,scan1-172.png,scan1-173.png,scan1-174.png,scan1-175.png,scan1-176.png,scan1-177.png,scan1-178.png,scan1-179.png,scan1-180.png,scan1-181.png,scan1-182.png,scan1-183.png,scan1-184.png,scan1-185.png,scan1-186.png,scan1-187.png,scan1-188.png,scan1-189.png,scan1-190.png,scan1-191.png,scan1-192.png,scan1-193.png,scan1-194.png,scan1-195.png,scan1-196.png,scan1-197.png,scan1-198.png,scan1-199.png,scan1-200.png,scan1-201.png,scan1-202.png,scan1-203.png,scan1-204.png,scan1-205.png,scan1-206.png,scan1-207.png
scan1-54.png,0.875424,0.844489,0.416341,0.352407,0.16497,0.289714,0.385647,0.140925,1.19562,0.629863,0.551828,0.285112,1.42151,0.657632,0.530716,0.287144,0.49204,0.132892,0.422951,1.6103,0.167632,0.24178,0.698349,0.382229,1.19913,1.19913,0.123338,0.279392,0.784452,0.331121,0.815102,0.41419,0.825126,0.547001,2.52376,1.55816,0.191368,1.18241,1.57697,0.281026,0.330515,0.259672,0.731005,0.680965,0.8304,2.08282,0.283606,7.7209,0.843578,0.900596,0.338447,0.450035,2.13906,0.0,2.57756,0.190178,0.626643,0.871409,0.384217,5.49824,0.37604,1.59082,0.578206,0.748922,2.33273,3.74291,0.421199,1.05529,0.396933,1.22446,0.147984,0.291873,1.97192,2.51338,1.14316,0.274353,0.381748,0.147772,2.17028,1.05347,3.30725,1.95073,4.20513,0.948039,0.316474,0.765019,1.29916,2.505,0.85041,0.992959,1.02396,2.42121,0.211211,1.42742,2.05382,0.339615,0.391654,0.770574,0.231951,0.826,2.96176,0.302388,9.65448,0.170944,0.648182,1.36682,0.168132,0.807127,1.01057,0.237701,0.503398,1.5344,0.488824,0.879804,0.381947,2.31804,0.535183,1.07988,0.59685,0.437019,0.29157,5.30585,0.278787,0.211911,0.453152,1.32318,0.744387,1.62957,0.632,2.6389,1.45376,1.03489,0.869669,0.0972245,1.06837,1.04105,2.75084,0.786874,0.681791,0.664353,0.66677,0.693679,0.937641,0.484975,0.872416,1.42405,0.456271,0.949589,1.84417,0.192512,0.828656,0.284327,0.784744,0.817486,0.165277,0.589426,0.720365,0.917294,0.677532,4.12456,4.42798,1.72287,0.505139,0.874002,0.950216,2.19456,0.971836,0.82894,0.780598,0.815388,0.756296,1.90291,0.710372,0.825441,1.23938,0.780982,0.959342,1.32645,0.785191,1.34669,0.177331,1.00287,0.379411,0.856213,2.0693,1.33291,0.310737,0.982524,0.606249,0.822713,0.822713,0.320009,0.847037,0.64544,0.862481,0.292379,0.287177,0.768931,0.738741,0.286312,0.847635,4.72247,6.86488,0.513375,0.973016,0.653925,0.168758
scan1-55.png,1.26463,1.5745,1.08713,0.348432,0.686537,0.567348,0.769377,0.67751,1.11501,1.0198,1.10337,0.604289,0.498334,0.918721,1.04999,1.27851,1.43392,0.674495,0.78338,0.8176,0.603229,0.71537,0.559557,0.464133,0.744095,0.744095,0.578308,0.637041,0.480381,0.639954,0.635506,0.675737,0.560576,0.852812,0.826391,0.875064,0.571713,1.14216,0.740865,0.519113,0.450653,0.527129,0.716155,0.557394,0.781669,0.634311,0.471647,4.91192,0.833274,1.76994,0.751659,1.09008,0.931905,1.6582,0.0,0.685156,1.11639,1.20791,1.22951,2.54511,0.557023,0.218835,0.348385,1.55687,0.844639,2.32505,0.53946,1.18493,0.694793,1.20487,0.452308,0.694782,0.976903,0.785933,0.68519,0.718856,0.65778,0.569136,0.511536,0.833936,2.90847,1.31728,1.43948,1.82916,0.416803,0.69875,0.692653,0.966039,1.85061,1.08907,1.05648,1.28772,0.518018,1.00854,0.811469,0.446895,0.425409,0.760306,0.562842,0.659367,1.24578,0.507601,6.19274,0.670007,0.894011,0.831269,0.561493,0.825808,1.4497,0.713839,1.06176,0.637819,1.09914,0.516251,0.474089,0.0981265,0.94754,2.41425,1.06798,1.16989,1.15349,2.46299,0.517454,0.608871,1.1121,0.905936,0.182407,0.604513,1.50887,0.953758,0.7624,0.836101,0.79894,0.493123,2.6909,1.54639,1.56958,1.11401,0.911822,1.19867,1.78766,0.898041,1.38003,1.02434,1.36363,0.724853,0.699321,1.07007,0.524404,0.33991,0.816705,0.404825,1.26086,1.29095,0.408352,1.83649,1.60246,0.974678,2.53327,1.92062,1.71301,0.761566,0.953765,1.45734,1.84766,1.40612,0.655651,1.69448,1.17286,1.89107,0.831086,0.942277,1.0495,0.839217,1.15204,1.17447,1.29434,0.808052,0.771768,0.958382,0.671711,1.74751,0.708912,1.10857,1.02814,0.949044,0.394262,0.764728,0.397027,2.3884,2.3884,0.401052,1.16929,0.382315,1.95781,0.691029,0.535129,0.734365,1.56999,0.596241,2.32437,2.15615,2.92583,0.954882,1.11793,0.826561,0.676433
scan1-56.png,0.190352,0.196407,0.202044,1.0695,0.130283,0.374177,0.267501,0.0887788,0.39476,0.234516,0.164699,0.669124,0.458994,0.411584,0.302971,0.181112,0.124469,0.121752,0.311978,0.36786,0.260213,0.162167,0.536931,0.702008,0.311811,0.311811,0.339368,0.154661,0.81278,0.352253,0.446445,0.494496,0.497662,0.178108,0.441223,0.222336,0.360313,0.23327,0.284711,0.527381,0.744823,0.501921,0.434488,0.537256,0.320491,0.583386,0.678141,0.562084,0.394791,0.229147,0.211224,0.170985,0.493092,0.190178,0.685156,0.0,0.24168,0.204592,0.23738,0.530013,0.406971,2.08906,1.06964,0.222679,0.565172,0.308451,1.3048,0.226787,0.419109,0.288638,0.739567,0.312382,0.520356,0.524498,0.567501,0.294583,0.657903,0.3685,0.486051,0.490991,0.371485,0.246319,0.578809,0.290102,1.38755,0.407588,0.384857,0.44704,0.251109,0.404655,0.264623,0.224016,0.530861,0.38692,0.549907,0.756758,0.825001,0.422185,0.388491,0.302893,0.572375,0.563945,0.529863,0.189533,0.258786,0.476008,0.392776,0.392103,0.243744,0.145003,0.225173,0.4158,0.210716,0.201674,0.670386,0.663293,0.276439,0.168228,0.264548,0.225039,0.241163,0.492004,0.532651,0.242296,0.192025,0.482848,2.06682,0.484169,0.208408,0.577771,0.533494,0.401546,0.398312,0.707035,0.193644,0.452645,0.360411,0.345645,0.385541,0.225481,0.254189,0.288217,0.238718,0.191042,0.233008,0.504463,0.279675,0.233771,0.526893,1.09656,0.361149,0.890381,0.213043,0.215011,0.87918,0.115104,0.18644,0.441961,0.246149,0.425378,0.573613,0.219736,0.337728,0.235182,0.432765,0.327481,0.453072,0.150322,0.226171,0.169216,0.256617,0.301654,0.169277,0.214037,0.239604,0.488772,0.226363,0.489989,0.333401,0.228204,0.164271,0.243775,0.340102,0.189368,0.240568,0.511747,0.923929,0.451579,0.915147,0.145536,0.145536,0.902364,0.160231,0.961876,0.118393,0.268801,0.476513,0.153533,0.249457,0.99453,0.350072,0.415503,0.547489,0.345775,0.449038,0.203557,0.198724
scan1-57.png,1.41583,0.581663,0.256163,0.217065,0.279291,0.19874,0.198426,0.183151,0.281331,0.640167,0.283935,0.267152,0.716911,0.353363,0.397309,0.506387,0.636739,0.176307,0.247097,0.906909,0.178616,0.364655,0.665325,0.215738,0.45347,0.45347,0.127025,0.248611,0.806037,0.251409,0.449325,0.158334,0.709666,0.672979,1.1441,1.09557,0.124732,3.80697,0.424927,0.142453,0.137243,0.0782795,0.302391,0.632032,0.958683,1.53017,0.133885,7.21563,0.264782,0.89077,0.273963,0.342543,1.26017,0.626643,1.11639,0.24168,0.0,0.506864,0.503194,3.63982,0.287127,1.15845,0.132958,0.809225,1.28709,2.66481,0.536448,1.59032,0.17928,0.70582,0.0766639,0.107538,1.32121,1.35597,0.845962,0.145064,0.257221,0.120993,2.05929,1.15234,3.8483,1.15814,2.70937,0.555955,0.591609,0.524961,0.551134,1.77047,0.733884,0.524491,5.67476,1.61197,0.10738,0.565013,0.983371,0.155841,0.205798,0.139664,0.125844,0.989872,2.06836,0.156592,9.05723,0.146953,0.336985,1.00056,0.106532,0.334895,0.958643,0.217687,0.259922,0.747278,1.01874,1.24713,0.12108,0.924857,0.337427,0.562936,0.41288,0.476962,0.337157,3.49482,0.178115,0.231352,0.523925,1.07334,0.788211,1.20548,0.761475,1.52545,1.10385,0.731297,0.386772,0.259286,2.26267,2.35943,2.35605,1.62711,1.71075,0.593722,0.696839,0.832775,0.691724,0.426465,1.16707,1.23522,0.319946,0.820633,1.76799,0.279614,1.53568,0.134756,2.4882,2.80073,0.0966869,0.744694,0.644973,1.109,0.765399,2.99689,3.01971,1.07557,0.380235,1.99735,3.34738,1.87276,2.101,0.518567,0.645378,0.798951,0.926944,1.78023,1.06433,1.11626,0.752129,0.601293,1.96646,1.02243,0.36812,1.16828,0.320385,0.604404,0.243046,2.66845,1.30451,1.0492,0.166685,0.875149,0.505655,0.707764,0.707764,0.177896,3.507,0.509702,1.00245,0.164618,0.160174,1.33512,0.31278,0.32961,0.864759,3.12083,4.72639,0.285439,0.633668,1.22596,0.180254
scan1-58.png,0.62282,1.02931,0.306832,0.391838,0.20808,0.325633,0.417364,0.185276,0.639066,0.781058,0.415987,0.383211,0.660665,0.421072,0.400063,0.366238,0.569891,0.177658,0.452742,1.14704,0.14128,0.280925,0.549486,0.230439,0.4813,0.4813,0.0732043,0.263381,0.44596,0.265238,0.576899,0.398328,0.646022,0.520129,0.886437,1.30686,0.16448,0.753782,0.609843,0.216893,0.21059,0.19464,0.445323,0.531016,0.56694,1.79245,0.176465,6.45177,0.406946,0.692624,0.372601,0.382502,1.2279,0.74495,1.09083,0.204592,0.506864,0.0,0.535549,3.58233,0.30954,0.774227,0.150442,0.807826,1.15938,2.75274,0.91093,0.651173,0.327793,0.830318,0.279125,0.22891,1.58238,1.47974,1.25976,0.289731,0.466587,0.0904068,2.13808,1.2113,3.27217,1.39122,2.46495,0.997603,0.904424,0.586283,0.902962,2.39019,0.80016,0.906549,1.2354,1.51084,0.261903,0.61614,1.007,0.195127,0.160339,0.394692,0.204147,0.670934,2.42849,0.232506,8.2397,0.166321,0.306593,1.13085,0.128818,0.453164,0.663366,0.277056,0.482941,0.72416,0.718193,0.706305,0.251506,0.900487,0.588975,0.949116,0.522454,0.496156,0.574371,3.47312,0.247864,0.151928,0.362156,1.68858,0.862243,0.944296,0.70516,1.60664,1.65584,0.556553,0.599479,0.361612,1.01976,0.640401,2.68137,0.639925,0.725424,0.547042,0.771086,1.26188,0.642869,0.334986,0.485685,1.17461,0.488667,0.596268,1.67657,0.300675,0.659426,0.211452,0.772618,0.706651,0.289087,0.67736,0.595975,1.57865,0.815402,3.03075,2.98056,0.776587,0.688772,1.02268,0.783544,2.34153,0.844838,0.849946,0.545548,0.767418,0.631363,1.38418,0.375369,0.780852,0.677502,0.746308,0.700698,1.0584,0.444645,0.835697,0.218049,0.794911,0.362149,0.574435,0.795399,0.731564,0.156599,0.603983,0.273707,0.754952,0.754952,0.150376,0.590901,0.292933,0.681913,0.276206,0.258126,0.673795,0.521823,0.629189,0.781067,3.34925,4.73921,0.653328,1.22608,0.876701,0.182555
scan1-59.png,0.632344,0.501603,0.563658,0.447129,0.165987,0.15078,0.42837,0.289873,1.04164,0.813211,0.683188,0.213505,1.80832,0.595737,0.414255,0.252963,0.326812,0.283923,0.323574,2.03548,0.295418,0.111203,1.19921,0.363968,1.05181,1.05181,0.298455,0.288531,0.195065,0.200341,1.20586,0.279815,1.19695,1.02084,0.769087,0.628508,0.258648,0.563236,1.24956,0.246967,0.320112,0.292198,1.09644,1.20402,0.397694,2.63527,0.173467,1.20751,0.69318,0.408363,0.224518,0.511074,2.84063,0.384217,1.22951,0.23738,0.503194,0.535549,0.0,6.9176,0.295023,1.16007,0.447231,0.209757,0.935883,4.73844,0.705431,0.430011,0.322138,0.453486,0.21642,0.322112,2.59167,0.91659,1.53662,0.375582,0.239931,0.261112,1.69308,1.43035,3.97798,0.66299,4.91377,0.569942,0.57398,0.961638,1.30931,0.977545,0.609093,0.521035,0.911268,3.35885,0.1262,0.750488,2.74528,0.320277,0.304341,1.00873,0.264574,0.302744,3.72707,0.165933,1.01104,0.267089,0.839387,0.783078,0.270644,0.719347,0.485651,0.265652,0.593789,1.84545,0.435895,0.525752,0.261055,1.34841,0.533205,0.71184,0.542424,0.420802,0.205671,6.57461,0.32128,0.188371,0.597045,0.836529,1.14452,1.17056,0.381681,0.966714,1.77481,0.622506,1.01509,0.333243,0.301325,0.758677,0.515367,0.761534,0.672298,0.382868,0.334081,0.99636,0.52479,0.511666,0.437944,0.967395,0.332195,0.550636,1.27729,0.466056,0.795352,0.321879,0.62906,0.659034,0.314047,0.468073,0.377652,1.20156,0.40372,0.849192,0.95654,1.47127,0.764035,0.302359,0.69941,0.537473,0.66155,0.57013,0.427455,0.275805,0.652354,1.06311,0.615436,0.559435,0.448338,0.71307,0.516523,0.825249,0.97992,0.881112,0.171021,0.671492,0.353496,0.324066,0.634006,0.861073,0.345339,0.743528,0.339197,0.529784,0.529784,0.330259,0.613504,0.371873,0.555137,0.313778,0.274301,0.415053,0.591035,0.453989,0.504808,0.907974,0.916465,0.672542,0.922839,0.578825,0.215111
scan1-60.png,2.50831,5.66201,0.637308,0.211167,0.532073,0.354154,0.655735,0.518599,3.52335,1.17578,0.661542,0.687959,0.825148,0.385907,0.581861,0.922984,1.15498,0.514098,0.676638,0.882398,0.407716,0.575116,0.488017,0.200078,1.92918,1.92918,0.370514,1.55734,1.54572,0.462537,0.364632,0.515953,0.488793,0.884483,3.10631,2.68943,0.36067,1.93763,2.08986,0.28215,0.179955,0.294116,0.337077,0.497665,3.20621,1.28242,0.313909,0.766176,0.300298,4.11524,0.629285,0.641704,0.796106,5.49824,2.54511,0.530013,3.63982,3.58233,1.05596,0.0,0.338741,1.95841,1.56191,4.06093,1.77739,1.20287,0.86233,3.38645,0.544399,2.75292,0.621718,0.544381,1.48697,1.86045,1.02062,0.580319,0.676612,0.356822,2.40704,0.993766,3.74137,2.13061,2.0073,5.66575,0.825664,0.591499,2.23068,2.1304,6.11951,3.08724,0.402874,0.882246,0.499365,3.18116,0.712802,0.174346,0.142273,0.30761,0.347427,2.97606,1.14485,0.279463,0.590277,0.507399,0.551261,2.93265,0.345413,0.276973,3.96095,0.57283,0.599433,2.20567,3.02259,3.07713,0.21494,2.71854,0.748643,5.11936,3.65892,0.760845,1.28564,0.209309,0.279674,0.416137,0.674576,3.26735,0.71136,1.99015,3.9766,1.56707,0.989827,1.84256,0.512052,0.726298,4.59151,0.819279,2.1457,2.59071,2.39069,2.14716,7.05708,1.14252,3.16388,0.564761,3.58163,2.03865,0.551158,2.24092,2.44388,0.64904,2.56517,0.312587,1.90952,1.67426,0.530933,5.74274,5.20009,1.17409,5.20399,1.2557,2.87625,2.32643,0.581366,3.57333,0.447603,2.19895,2.25626,5.84541,2.19564,7.25736,3.08413,2.6928,3.57417,3.27053,2.91681,0.898335,2.60006,1.9712,0.738259,2.38348,0.509943,3.923,0.565475,1.40473,3.80421,3.44036,0.26415,1.76971,1.57596,5.04192,5.04192,0.247144,1.53058,1.58117,4.58328,0.53878,1.54241,2.38982,5.5431,0.879303,4.95394,1.10364,0.547848,0.532538,2.35178,2.43335,0.516991
scan1-61.png,0.26297,0.194979,0.323144,0.470887,0.29237,0.204606,0.479379,0.271993,0.416657,0.388983,0.21879,0.560846,0.238821,0.184578,0.225839,0.372647,0.443489,0.265186,0.510991,0.1167,0.219064,0.357461,0.348474,0.209697,0.24498,0.24498,0.305869,1.89716,1.87846,0.26453,0.379758,0.397546,0.293224,0.372973,0.422871,0.283798,0.130872,0.296602,0.470775,0.201094,0.240127,0.180383,0.359773,0.348932,0.227345,0.413836,0.214964,0.433392,0.312835,0.210291,0.43938,0.218363,0.286795,0.37604,0.557023,0.289254,0.287127,0.30954,0.295023,0.338741,0.0,2.32949,1.90452,0.22387,0.388209,0.15456,1.15529,0.332185,0.338133,0.170211,0.499593,0.310983,0.487082,0.330983,0.391487,0.365331,0.550353,0.316692,0.556256,0.283839,0.788963,0.220279,0.812727,0.155052,1.23267,0.297652,0.342183,0.396162,0.19668,0.219335,0.29282,0.247323,0.386454,0.165293,0.366731,0.248609,0.297113,0.319107,0.13718,0.205911,0.398344,0.183111,0.33853,0.290023,0.349732,0.327101,0.189184,0.325007,0.243504,0.354005,0.18183,0.621482,0.363034,0.22916,0.187221,0.526263,0.158617,0.312698,0.242041,0.286376,0.389772,0.285264,0.33079,0.179169,0.134706,0.333568,1.17973,0.331821,0.229668,0.405935,0.343639,0.195731,0.482693,0.596297,0.374755,0.326473,0.674705,0.393148,0.308641,0.605169,0.125228,0.426904,0.404428,0.253412,0.279148,0.399005,0.321231,0.544914,0.500407,0.524857,0.275014,0.343582,0.271361,0.28798,0.415644,0.230361,0.20564,0.214855,0.215297,0.342552,0.400086,0.217789,0.223984,0.284344,0.201917,0.554356,0.230488,0.218242,0.658758,0.190426,0.278874,0.315692,0.346691,0.388962,0.253812,0.280716,0.260224,0.35807,0.287158,0.652644,0.258902,0.361486,0.342882,0.271576,0.331603,0.313042,0.367426,0.330021,1.92713,0.174172,0.174172,0.352099,0.309425,1.93552,0.171464,0.302512,1.87313,0.307133,0.274207,0.865142,0.20932,0.315419,0.427453,0.214402,0.416445,0.279584,0.338919
scan1-62.png,1.49534,1.48234,1.04766,1.85822,0.677696,1.72812,0.762873,0.668415,1.5535,2.39639,1.43286,1.73047,0.904322,0.968541,1.15316,1.52959,2.16923,0.665315,0.777271,0.952717,0.592039,0.707343,0.743004,1.72845,0.668526,0.668526,0.566415,0.626804,0.465726,0.6298,1.53402,0.666592,0.850541,1.75932,0.43117,1.40225,0.559635,0.586799,0.858857,0.505551,1.66929,0.513793,1.74415,2.18738,1.09904,1.89795,0.456746,1.68877,0.915605,0.783161,0.744655,1.56087,0.75952,1.59082,0.218835,0.676276,1.15845,0.774227,1.16007,1.95841,1.75217,0.0,0.487386,1.833,1.76728,1.73331,2.16662,0.748489,0.686186,1.19744,1.76941,0.686174,1.72402,2.1556,2.05015,0.710927,1.67332,0.556984,0.587618,0.862105,0.941517,1.00594,0.387588,1.33472,1.81142,0.575951,0.613828,1.36066,1.31337,0.886638,0.577757,1.39706,1.68755,1.61088,1.1941,0.522234,1.65094,1.66208,1.66065,1.09275,1.88765,0.493714,1.60091,0.660701,1.5535,1.84849,0.549126,0.927215,0.877895,0.705769,1.11093,0.887492,0.879868,0.364449,1.66358,1.64956,2.23971,1.21175,1.04459,1.06584,1.98391,1.95425,0.522939,0.59784,1.58688,2.04856,2.04442,1.48209,1.48278,1.64723,1.77769,0.524877,1.79272,0.478828,0.348934,0.530462,0.975725,0.263871,0.342447,0.851241,1.19386,1.19874,1.20278,1.54381,0.867894,0.8075,0.690841,0.512081,1.84605,1.67654,1.36179,1.75445,0.232306,1.45698,0.391665,1.73349,1.78999,1.98302,1.30175,1.03969,0.392038,0.196023,1.54043,0.240069,0.915139,1.07745,0.349264,1.58508,0.76539,1.61362,1.15108,0.326226,1.61539,1.11508,1.08189,2.33182,0.198461,0.937864,1.37116,0.257238,0.662452,1.98833,1.66756,0.278322,0.217691,0.530677,1.72671,0.694104,0.380022,1.45646,1.45646,1.72251,1.59409,0.364895,1.46825,1.65055,0.522018,0.667942,0.88241,1.99907,0.919837,0.976789,0.323615,1.3308,2.25764,1.08424,0.667308
scan1-63.png,0.279149,0.663151,0.257208,2.26143,0.518943,2.0702,0.646075,0.505091,0.308959,1.55313,0.247119,2.07366,0.119688,0.192979,0.442602,0.694805,1.12336,0.500464,0.667565,0.308305,0.391096,0.563193,0.106511,2.07069,0.183858,0.183858,0.352851,0.442984,0.638642,0.447456,0.298974,0.50237,0.0781027,0.84872,0.203225,0.609487,0.34273,0.788187,0.284627,0.262007,1.98373,0.274309,0.406691,1.80784,0.122564,1.54677,0.189164,0.447499,0.252566,0.0859261,0.618883,0.715765,0.118432,0.578206,0.348385,0.516825,0.132958,0.150442,0.447231,1.56191,2.10556,0.950784,0.0,0.898088,0.418546,1.34852,2.40005,0.188982,0.531615,0.472266,2.1309,0.531597,0.825073,1.78621,1.71447,0.568543,1.98965,0.338775,0.425218,0.0635547,0.300801,0.273779,0.288702,0.244069,2.19265,0.192145,0.247363,0.210111,0.549938,0.355341,0.391167,0.60601,2.01058,0.338375,0.124728,0.151178,1.95676,0.364622,1.97104,0.097037,1.5408,0.24434,0.654816,0.493577,0.373275,0.460176,0.327045,0.25813,0.0664743,0.560843,0.225077,0.209086,0.300822,0.300564,1.97534,0.358201,1.84344,0.371783,0.201679,0.372384,0.999194,1.64923,0.259461,0.399753,0.733189,1.71339,2.27445,0.272355,0.638313,0.357009,1.5291,0.278828,0.43159,0.543055,0.415565,0.132829,0.0937832,0.199773,0.266236,0.240317,0.469867,0.473136,0.382061,0.704333,0.235974,0.451803,0.538563,0.269289,0.476616,1.9944,0.322193,2.10891,0.497153,0.523041,0.368427,0.831419,0.869271,0.625707,0.179909,0.189262,0.296327,0.386901,0.370666,0.484626,0.173973,0.391874,0.131946,0.325149,0.196431,0.751106,0.102672,0.566345,0.75229,0.322991,0.289135,1.90611,0.385652,0.43579,0.287414,0.412324,0.496192,1.00216,1.9812,0.217873,0.176677,0.166514,2.06813,0.328075,0.360797,0.305834,0.305834,2.06197,0.556247,0.364455,0.353017,1.95619,0.286585,0.155266,0.224165,2.26717,0.146489,0.2097,0.321496,0.354013,1.79325,0.396425,0.503438
scan1-64.png,0.905548,0.652346,0.442225,0.0684701,0.158826,0.136834,0.419598,0.21257,0.947591,0.47902,0.490799,0.344999,0.79789,0.433572,0.348558,0.240882,0.367678,0.205207,0.369009,1.04725,0.194953,0.170903,0.262396,0.233847,1.50136,1.50136,0.243829,0.273222,1.21032,0.120869,0.476445,0.216068,0.293097,0.357851,3.1599,0.960661,0.15294,0.623471,1.9126,0.174191,0.204172,0.191274,0.486271,0.245343,0.460086,1.34725,0.234586,7.46045,0.480418,0.806765,0.276606,0.450771,1.38175,0.816301,1.47257,0.222679,0.809225,0.736969,0.209757,4.06093,0.22387,1.833,0.898088,0.0,1.39706,2.71788,0.736082,0.599071,0.278977,0.834061,0.273461,0.254742,1.66891,1.43902,1.19131,0.313526,0.288295,0.255619,2.28194,1.12965,3.77139,1.27219,3.60414,0.889616,0.79841,0.357681,1.83105,1.80522,0.656588,0.885418,1.33117,1.83516,0.176866,0.931631,1.33961,0.229164,0.230563,0.595511,0.159711,0.438518,2.06631,0.2023,9.17866,0.226566,0.59759,0.782474,0.166647,0.435244,0.581062,0.257879,0.3965,1.26523,0.668579,0.602968,0.238123,1.26447,0.219191,1.04326,0.802501,0.248081,0.398497,3.90413,0.270977,0.105805,0.496017,0.874713,0.658861,1.81636,0.288153,1.67714,1.52687,1.10825,0.813598,0.355582,1.42795,0.880984,3.0052,1.112,0.871627,0.848719,0.418169,1.15412,0.604713,0.256713,0.619368,1.66011,0.35983,1.03836,2.27701,0.294915,1.01415,0.137781,0.737262,0.734508,0.202171,0.627728,0.550157,1.40897,0.75532,2.91679,3.83293,2.06814,0.498442,0.561026,0.783222,2.26065,0.85785,0.610148,0.900707,0.313839,0.640758,2.28838,0.544232,0.529231,0.49246,0.497052,0.618634,1.52781,0.61553,1.51449,0.157108,0.975107,0.289245,0.692974,2.74382,1.0338,0.128974,1.11743,0.835546,0.593721,0.593721,0.13366,0.528074,0.84048,0.641445,0.24558,0.354124,0.644197,0.630094,0.50237,0.777695,3.83337,5.96759,0.485699,1.66826,0.836042,0.200675
