Names,scan1-1.png,scan1-2.png,scan1-3.png,scan1-4.png,scan1-5.png,scan1-6.png,scan1-7.png,scan1-8.png,scan1-9.png,scan1-10.png,scan1-11.png,scan1-12.png,scan1-13.png,scan1-14.png,scan1-15.png,scan1-16.png,scan1-17.png,scan1-18.png,scan1-19.png,scan1-20.png,scan1-21.png,scan1-22.png,scan1-23.png,scan1-24.png,scan1-25.png,scan1-26.png,scan1-27.png,scan1-28.png,scan1-29.png,scan1-30.png,scan1-31.png,scan1-32.png,scan1-33.png,scan1-34.png,scan1-35.png,scan1-36.png,scan1-37.png,scan1-38.png,scan1-39.png,scan1-40.png,scan1-41.png,scan1-42.png,scan1-43.png,scan1-44.png,scan1-45.png,scan1-46.png,scan1-47.png,scan1-48.png,scan1-49.png,scan1-50.png,scan1-51.png,scan1-52.png,scan1-53.png,scan1-54.png,scan1-55.png,scan1-56.png,scan1-57.png,scan1-58.png,scan1-59.png,scan1-60.png,scan1-61.png,scan1-62.png,scan1-63.png,scan1-64.png,scan1-65.png,scan1-66.png,scan1-67.png,scan1-68.png,scan1-69.png,scan1-70.png,scan1-71.png,scan1-72.png,scan1-73.png,scan1-74.png,scan1-75.png,scan1-76.png,scan1-77.png,scan1-78.png,scan1-79.png,scan1-80.png,scan1-81.png,scan1-82.png,scan1-83.png,scan1-84.png,scan1-85.png,scan1-86.png,scan1-87.png,scan1-88.png,scan1-89.png,scan1-90.png,scan1-91.png,scan1-92.png,scan1-93.png,scan1-94.png,scan1-95.png,scan1-96.png,scan1-97.png,scan1-98.png,scan1-99.png,scan1-100.png,scan1-101.png,scan1-102.png,scan1-103.png,scan1-104.png,scan1-105.png,scan1-106.png,scan1-107.png,scan1-108.png,scan1-109.png,scan1-110.png,scan1-111.png,scan1-112.png,scan1-113.png,scan1-114.png,scan1-115.png,scan1-116.png,scan1-117.png,scan1-118.png,scan1-119.png,scan1-120.png,scan1-121.png,scan1-122.png,scan1-123.png,scan1-124.png,scan1-125.png,scan1-126.png,scan1-127.png,scan1-128.png,scan1-129.png,scan1-130.png,scan1-131.png,scan1-132.png,scan1-133.png,scan1-134.png,scan1-135.png,scan1-136.png,scan1-137.png,scan1-138.png,scan1-139.png,scan1-140.png,scan1-141.png,scan1-142.png,scan1-143.png,scan1-144.png,scan1-145.png,scan1-146.png,scan1-147.png,scan1-148.png,scan1-149.png,scan1-150.png,scan1-151.png,scan1-152.png,scan1-153.png,scan1-154.png,scan1-155.png,scan1-156.png,scan1-157.png,scan1-158.png,scan1-159.png,scan1-160.png,scan1-161.png,scan1-162.png,scan1-163.png,scan1-164.png,scan1-165.png,scan1-166.png,scan1-167.png,scan1-168.png,scan1-169.png,scan1-170.png,scan1-171.png,scan1-172.png,scan1-173.png,scan1-174.png,scan1-175.png,scan1-176.png,scan1-177.png,scan1-178.png,scan1-179.png,scan1-180.png,scan1-181.png,scan1-182.png,scan1-183.png,scan1-184.png,scan1-185.png,scan1-186.png,scan1-187.png,scan1-188.png,scan1-189.png,scan1-190.png,scan1-191.png,scan1-192.png,scan1-193.png,scan1-194.png,scan1-195.png,scan1-196.png,scan1-197.png,scan1-198.png,scan1-199.png,scan1-200.png,scan1-201.png,scan1-202.png,scan1-203.png,scan1-204.png,scan1-205.png,scan1-206.png,scan1-207.png
scan1-47.png,6.78605,3.12319,0.342526,2.21779,0.351848,2.03318,0.523138,0.333184,2.85225,2.48845,0.688401,2.03651,1.54549,2.19076,2.151,0.759695,0.829519,0.326949,0.552093,2.43403,0.24083,0.411468,2.67417,2.03365,0.87353,0.87353,0.244102,0.399538,0.287654,0.255529,2.59284,0.298584,4.41379,6.7658,2.31342,5.47533,1.94131,10.2349,1.41685,0.247818,1.97287,4.15122,2.57226,4.3763,7.07975,7.08359,0.0,2.24044,0.632983,2.90492,0.440722,2.18352,1.49322,2.6694,4.90013,2.28208,3.63866,1.18668,2.36299,17.7587,2.20748,6.7658,0.484124,0.96682,6.5189,11.9007,2.62018,2.7015,0.340091,4.64545,3.10939,0.267171,6.65633,6.2907,4.47011,0.398692,1.97709,6.1026,4.55799,49.6968,47.3975,5.30946,1.89264,6.7658,2.36342,3.88617,2.89458,5.59493,2.63686,3.45228,4.00259,16.2201,2.40754,8.27601,2.09509,6.7658,3.63866,2.35843,0.691942,7.04072,8.73907,2.01291,6.7658,0.283479,0.82746,0.278289,0.151003,0.723025,2.86743,0.408302,2.13903,2.87583,4.2126,4.28564,2.99612,6.14646,4.09749,1.63698,0.97902,0.741208,2.28245,143.748,0.25924,0.191258,4.85065,6.95215,6.1026,1.78413,4.37013,5.72901,5.10932,6.07551,2.59449,0.746064,1.74266,9.26512,4.04057,7.63556,7.28763,0.276412,0.682516,2.50859,4.62824,6.1026,3.19008,2.80062,0.378283,0.848995,9.59387,3.09574,3.14497,3.28887,1.62596E-7,1.55569,1.99625,2.66878,6.33593,3.14311,6.1026,6.19463,6.58923,6.1026,4.29577,3.82676,7.60058,4.02089,8.56488,4.32811,0.0514739,2.73391,3.36653,2.96585,5.13604,5.23349,3.75842,6.7658,3.98893,2.68874,0.955521,6.7658,0.360741,2.9389,1.97346,7.03065,1.61453,3.70008,6.74681,4.22719,0.420044,2.09951,5.66075,6.7658,1.63571,0.430255,3.44656,1.92311,0.196756,6.16994,1.52489,2.29652,2.7711,6.24336,9.3597,4.22402,2.64592,4.2545,0.316142
scan1-48.png,6.23308,4.78877,0.342526,2.21779,0.351848,1.14134,0.200094,0.333184,2.85225,2.27935,0.688401,0.958506,1.54549,1.86953,1.61366,0.759695,0.648314,0.326949,0.174935,2.43403,0.24083,0.408726,2.67417,1.65218,0.87353,0.87353,0.244102,0.399538,0.287654,0.255529,2.59284,0.298584,4.41379,267.501,2.31342,5.47533,1.30406,10.2349,1.41685,0.247818,1.89773,1.9487,2.57226,30.8862,6.76866,7.08359,2.24044,0.0,0.632983,1.89301,0.338703,1.97994,2.19418,2.64075,4.90013,2.09255,16.6562,1.18668,1.96122,17.7587,1.42907,267.501,0.484124,0.388285,6.5189,11.4111,1.73027,1.80139,0.340091,4.01006,225.67,0.267171,6.65633,6.2907,4.11236,0.398692,0.754573,6.90569,4.55799,24.5109,47.3975,101.871,2.76219,267.501,2.19829,3.88617,1.97566,5.59493,183.461,3.1482,28.291,16.2201,1.92335,7.5774,5.05006,267.501,16.6562,2.35843,49.5707,6.53915,8.73907,1.73242,267.501,0.283479,0.82746,159.929,0.151003,0.723025,1.75695,0.408302,1.97094,2.87583,3.63481,4.00803,188.813,6.14646,3.20898,1.63698,2.1162,0.741208,2.08313,143.748,0.25924,0.191258,4.63197,6.55348,6.90569,1.78413,3.3547,5.72901,4.08594,6.84366,2.59449,0.746064,1.74266,9.26512,4.04057,7.63556,7.28763,0.956475,0.599937,2.48288,4.1359,6.90569,3.04503,2.80062,0.378283,0.848995,9.1929,4.01841,25.0314,119.508,267.501,2.32746,1.99625,2.30827,252.623,2.89184,6.90569,6.19463,6.58923,6.90569,3.36652,3.73562,7.44063,4.02089,8.56488,2.33546,160.691,1.97558,3.30442,1.66756,4.94449,4.80424,3.74755,267.501,3.80594,2.68874,0.955521,267.501,0.360741,2.62711,0.421072,7.03065,1.61453,3.70008,265.903,4.80429,0.420044,2.32911,265.141,267.501,3.33458,0.430255,3.02097,0.529199,0.196756,2.81601,3.27464,1.13673,4.76064,6.24336,9.3597,3.37404,2.64592,91.4472,0.316142
scan1-49.png,0.506445,0.632983,0.318054,0.282176,0.429742,0.219737,0.580447,0.413321,0.410363,0.891282,0.616294,0.374918,0.640328,0.257137,0.296195,0.68745,0.970185,0.407835,0.605922,0.841785,0.278188,0.482197,0.545255,0.205269,0.471252,0.471252,0.232851,0.339698,0.493253,0.344999,0.439206,0.382879,0.812305,0.632983,0.528614,0.648171,0.153101,0.276738,0.783482,0.151286,0.112554,6.70613,0.363468,0.625595,0.288584,3.68178,0.632983,0.632983,0.0,0.362833,0.507935,0.393783,0.632983,0.891841,0.838454,0.490825,0.632983,0.330197,0.850481,11.76,0.370095,0.632983,0.198352,0.632983,0.492753,0.605353,1.53824,1.30607,0.419398,0.455597,0.625595,0.315913,0.46587,0.350889,1.35399,0.470956,0.522915,0.625595,2.88942,0.425536,37.7407,0.632983,0.632983,0.632983,1.53007,0.607604,0.824668,0.598028,0.632983,0.434487,0.632983,0.831695,0.839483,0.344135,0.632983,0.632983,0.625595,0.226015,0.632983,0.40578,5.21724,0.249398,0.632983,0.369589,0.491943,0.632983,0.121598,0.0894091,0.212055,0.479411,0.313628,1.6192,0.628743,0.400352,0.625595,0.870993,0.451654,0.51827,0.632983,0.563819,0.95898,112.591,0.176014,0.288451,0.55363,0.539338,0.632983,1.27303,0.453125,0.528843,1.99918,0.276194,0.549539,0.610987,0.842941,0.328047,0.338103,0.453715,0.396511,0.632983,0.600493,1.28876,0.490624,0.545496,0.412381,1.10396,0.453,0.83049,0.305553,0.632983,0.632983,0.632983,0.632983,0.632983,0.332749,0.617712,0.350414,1.5956,0.632983,0.467227,0.636896,0.632983,0.73597,0.572632,0.40697,0.616387,0.51905,0.71195,0.632983,0.750231,0.387282,1.48887,0.464482,0.472541,0.472543,0.632983,0.414498,0.99181,0.387797,0.632983,0.359452,0.415521,0.477659,0.346338,0.536918,0.359759,0.625595,0.625595,0.364318,0.632983,0.632983,0.632983,0.632983,0.360834,0.360621,0.437915,0.120956,0.632983,0.632983,0.805154,0.2951,0.544992,0.708068,0.634024,1.08698,0.632983,0.398327
scan1-50.png,0.940093,2.45214,0.248586,0.466279,0.232527,0.0615656,0.434137,0.20873,0.690077,0.87588,0.33774,0.232614,0.807508,0.359374,0.376865,0.492339,0.612676,0.201331,0.468496,1.30918,0.127256,0.303123,0.551912,0.281155,0.2907,0.2907,0.179314,0.285642,0.49784,0.162815,0.572005,0.237799,1.16958,2.90492,1.18435,2.44432,0.143168,1.59838,0.852928,0.213637,0.140823,5.66981,0.528857,1.00871,1.74479,4.60019,2.90492,1.89301,0.362833,0.0,0.336339,0.41664,2.90492,0.997913,2.35358,0.539118,2.90492,0.692624,0.591448,13.0816,0.221706,2.90492,0.118633,1.44161,2.4755,8.53556,1.27553,3.19763,0.234236,1.06367,1.00871,0.150184,3.58221,2.83695,1.33001,0.419521,0.365293,0.980317,2.87778,50.0827,40.953,1.60397,2.90492,2.90492,1.26821,0.709135,0.479294,2.48179,2.90492,1.22828,2.90492,10.498,0.579645,1.88795,1.18291,2.90492,1.00871,0.406129,2.90492,1.95501,5.93855,0.354595,2.90492,0.149748,0.469757,2.90492,0.184725,0.357496,0.258446,0.297868,0.333939,2.08055,1.4066,1.05766,1.00871,3.20197,0.451642,1.11011,2.90492,0.469185,0.654476,122.672,0.141185,0.135014,1.27335,1.57087,1.18291,1.21274,0.768875,2.46438,1.87134,1.09948,0.60842,0.607931,1.67948,5.30978,2.70969,4.51621,4.34887,2.90492,0.444966,0.959774,1.1543,0.893973,1.3955,1.31606,0.262246,0.649942,1.5077,2.34988,2.34988,2.34988,2.90492,2.90492,0.552368,0.695223,2.50786,1.46909,1.18291,3.59452,3.19786,1.18291,0.62511,1.88498,4.0466,2.53638,4.6837,0.495483,2.90492,0.559739,1.13302,1.28173,1.45176,1.40186,1.26822,2.90492,1.11464,1.19445,0.417524,2.90492,0.206216,0.901115,0.295505,1.12834,0.885801,1.00868,1.00871,1.00871,0.368509,2.90492,2.90492,2.90492,2.90492,0.365015,0.979951,0.241901,0.207425,1.71086,2.90492,0.618321,0.540456,3.6836,5.25398,0.571871,1.19276,2.90492,0.190248
scan1-51.png,0.245147,0.440722,0.385886,1.40892,0.158908,0.59956,0.147362,0.19228,0.48004,0.22524,0.179345,0.606094,0.535224,0.494494,0.401184,0.296496,0.151962,0.203428,0.199134,0.45693,0.466904,0.193806,0.602178,0.981159,0.408779,0.408779,0.559041,0.341901,0.921089,0.331129,0.524443,0.523548,0.618393,0.440722,0.531089,0.389956,0.721112,0.202552,0.306578,0.947201,1.16458,0.383629,0.569459,0.440722,0.34838,0.735822,0.440722,0.338703,0.507935,0.336339,0.0,0.356074,0.440722,0.328819,0.753171,0.372731,0.440722,0.316667,0.213096,0.642054,0.814493,0.440722,1.65364,0.225916,0.651409,0.332152,1.96502,0.297459,0.524144,0.38887,0.440722,0.487581,0.587282,0.614226,0.613617,0.346041,0.778974,0.223546,0.62097,0.611658,0.497002,0.244387,0.440722,0.440722,1.95547,0.552932,0.387457,0.524953,0.440722,0.51225,0.440722,0.655428,0.253275,0.40329,0.223546,0.440722,0.440722,0.55862,0.440722,0.306677,0.709513,1.04109,0.440722,0.281154,0.363225,0.440722,0.785136,0.506589,0.297731,0.0579677,0.379569,0.565968,0.257153,0.302287,0.440722,0.760086,0.37839,0.174478,0.440722,0.270587,0.228528,0.642065,0.857612,0.446048,0.299091,0.555716,0.223546,0.598786,0.302697,0.637264,0.630348,0.223546,0.483092,1.0893,0.21196,0.577532,0.450531,0.525701,0.535898,0.440722,0.158684,0.388509,0.219748,0.223546,0.341079,0.497316,0.289363,0.216423,0.319132,0.440722,0.440722,0.440722,0.440722,0.440722,1.34413,0.224327,0.440722,0.52059,0.223546,0.506344,0.633692,0.223546,0.45667,0.225901,0.51269,0.422241,0.580202,0.270044,0.440722,0.310915,0.252091,0.274248,0.114924,0.222158,0.247497,0.440722,0.335371,0.469974,0.340555,0.440722,0.301756,0.168916,0.373793,0.299245,0.347574,0.580543,0.440722,0.440722,1.47941,0.440722,0.440722,0.440722,0.440722,1.5228,0.194922,0.220888,0.78644,0.440722,0.440722,1.10867,0.440722,0.49786,0.611249,0.461846,0.427416,0.440722,0.222752
scan1-52.png,0.351192,1.69208,0.260987,0.197502,0.253748,0.0979048,0.450964,0.23226,0.650124,0.726648,0.446505,0.42259,1.13142,0.279493,0.266808,0.541286,0.652363,0.225081,0.484301,1.34745,0.143732,0.322392,0.53594,0.163784,1.02004,1.02004,0.238911,0.279519,0.545028,0.161604,0.661709,0.349476,0.941375,2.18352,0.603619,0.427936,0.108269,0.540652,1.77257,0.220659,0.148893,5.97697,0.640292,0.336127,0.450389,4.31017,2.18352,1.97994,0.408615,0.41664,0.356074,0.0,2.18352,0.65813,1.09796,0.23715,2.18352,0.553421,0.78936,15.0027,0.249378,2.18352,0.708751,0.79336,0.726063,0.461075,1.62625,0.806605,0.350004,0.308261,0.336127,0.317618,0.695224,0.590178,1.67543,0.307682,0.575718,0.336127,2.6229,0.958699,41.5255,0.826074,2.18352,2.18352,1.6178,0.689634,1.44665,0.586226,2.18352,0.289759,2.18352,0.841572,0.777006,0.444182,0.384355,2.18352,0.336127,0.540022,2.18352,0.401746,6.27081,0.290035,2.18352,0.175031,0.569264,2.18352,0.149496,0.485697,0.350719,0.318747,0.0979721,2.43083,0.577984,0.362546,0.336127,1.12323,0.28158,0.557858,2.18352,0.534038,0.888278,123.957,0.271943,0.123486,0.569688,0.618549,0.384355,1.41725,0.399902,0.681735,2.31181,0.29155,0.705106,0.658587,0.98109,0.556669,0.816862,0.870303,0.63233,2.18352,0.785817,1.39762,0.329907,0.278929,0.410666,1.11397,0.284184,0.977493,0.398686,1.6197,1.6197,1.6197,2.18352,2.18352,0.402317,0.369853,2.12653,1.63892,0.384355,0.486135,0.706424,0.384355,0.539608,0.517449,0.422758,0.734692,0.655838,0.517346,2.18352,0.31039,0.466199,1.39469,0.554318,0.303269,0.499844,2.18352,0.344936,0.974082,0.717739,2.18352,0.232967,0.625399,0.316454,0.480466,0.654501,0.659726,0.336127,0.336127,0.435534,2.18352,2.18352,2.18352,2.18352,0.431868,0.238975,0.264444,0.150335,1.01007,2.18352,0.867743,0.267806,0.447641,0.778553,0.445674,1.10877,2.04999,0.243736
scan1-53.png,6.78605,3.94602,0.342526,2.21779,0.351848,2.03318,0.523138,0.333184,2.85225,2.48845,0.688401,2.03651,1.54549,2.19076,2.151,0.759695,0.829519,0.326949,0.552093,2.43403,0.24083,0.411468,2.67417,2.03365,0.87353,0.87353,0.244102,0.399538,0.287654,0.255529,2.59284,0.298584,4.41379,3.35026E-8,2.31342,5.47533,1.94131,10.2349,1.41685,0.247818,1.97287,3.35868,2.57226,1.99617,7.07975,7.08359,1.49322,2.19418,0.632983,2.90492,0.440722,2.18352,0.0,2.6694,4.90013,2.28208,1.58236,1.18668,2.36299,17.7587,2.20748,3.20532,0.484124,0.96682,6.5189,11.9007,2.62018,1.80139,0.340091,4.64545,3.61221,0.267171,6.65633,6.2907,4.47011,0.398692,1.97709,2.82304,4.55799,44.8481,47.3975,2.40099,0.654632,3.20532,2.36342,3.88617,2.89458,5.59493,1.83533,3.45228,1.54876,16.2201,2.40754,8.27601,1.58236,3.20532,1.58236,2.35843,0.595825,7.04072,8.73907,2.01291,3.20532,0.283479,0.82746,0.0703934,0.151003,0.723025,2.86743,0.408302,2.13903,2.87583,4.2126,4.28564,2.05203,6.14646,4.09749,1.63698,0.213206,0.741208,2.28245,143.748,0.25924,0.191258,4.85065,6.95215,2.82304,1.78413,4.37013,5.72901,5.10932,2.78381,2.59449,0.746064,1.74266,9.26512,4.04057,7.63556,7.28763,0.956475,0.682516,2.50859,4.62824,2.82304,3.19008,2.80062,0.378283,0.848995,9.59387,1.49814,5.01846,4.90026,9.69846E-8,0.106723,1.99625,2.66878,3.08417,3.14311,2.82304,6.19463,6.58923,2.82304,4.29577,3.82676,7.60058,4.02089,8.56488,4.32811,0.350502,2.73391,3.36653,2.96585,5.13604,5.23349,3.75842,3.20532,3.98893,2.68874,0.955521,3.20532,0.360741,2.9389,1.97346,7.03065,1.61453,3.70008,3.18449,2.67369,0.420044,0.0357437,0.0877209,3.20532,0.499829,0.430255,3.44656,1.92311,0.196756,5.20669,0.799297,2.29652,1.2307,6.24336,9.3597,4.22402,2.64592,2.88729,0.316142
scan1-54.png,0.834068,2.45381,0.140443,0.441111,0.222163,0.256214,0.427726,0.199764,1.07608,0.634142,0.459547,0.347945,1.21276,0.530438,0.357382,0.338289,0.595323,0.192282,0.462474,1.31872,0.13794,0.293712,0.876641,0.314989,1.03185,1.03185,0.11287,0.214979,0.683432,0.255765,0.753338,0.441025,0.9494,2.6694,2.07818,1.98527,0.349467,1.3018,1.75295,0.398588,0.318948,4.91598,0.836998,1.28004,0.866213,4.01252,2.6694,2.64075,0.891841,0.997913,0.328819,0.65813,2.6694,0.0,2.7175,0.559251,2.6694,1.03846,0.397508,12.901,0.441845,2.6694,0.616952,1.93532,2.57074,7.34524,0.586695,2.88102,0.470937,0.941949,1.28004,0.380369,4.27677,2.81235,1.14216,0.312019,0.415841,1.04351,2.76237,32.7961,30.4358,1.22818,2.6694,2.6694,0.461599,0.855542,1.22277,2.06484,2.6694,1.14132,2.6694,10.9733,0.285672,0.868248,1.08555,2.6694,1.28004,0.873687,2.6694,0.903926,5.28851,0.330074,2.6694,0.208615,0.577732,2.6694,0.240478,0.848092,1.06813,0.289912,0.586937,2.30148,0.495994,1.28825,1.28004,2.97901,0.557511,1.27943,2.6694,0.579395,0.381503,90.1519,0.260388,0.143304,0.920662,1.08152,1.08555,2.19768,0.67586,2.39425,1.56831,1.08555,0.705712,0.957036,1.49834,1.20765,2.34218,1.06269,0.775851,2.6694,0.819078,0.545021,1.06223,0.84986,1.0142,1.37987,0.395838,1.01887,0.558898,2.3089,2.3089,2.3089,2.6694,2.6694,0.230084,0.687517,2.55738,0.791648,1.08555,3.54486,3.89362,1.08555,0.594479,1.23044,1.09939,1.82611,1.04234,0.557928,2.6694,0.95235,1.07373,1.69879,0.850396,0.94336,1.99001,2.6694,1.12385,1.29987,0.915218,2.6694,0.206797,1.1745,0.366007,0.952567,1.78966,1.48886,1.28004,1.28004,0.211846,2.6694,2.6694,2.6694,2.6694,0.213859,1.05957,0.253022,0.341357,1.44687,2.6694,0.288607,0.893817,4.2538,6.10071,0.570886,0.816594,2.6694,0.19262
scan1-55.png,1.1438,4.7928,0.657923,0.405409,0.713948,0.605183,0.789544,0.705711,1.27984,1.1276,1.18178,0.650951,0.474181,1.01328,1.13307,1.3416,1.48343,0.702959,0.802323,0.717446,0.637926,0.740261,0.719281,0.510993,0.878249,0.878249,0.615184,0.67984,0.541653,0.671439,0.779074,0.700777,0.525186,4.90013,0.912431,0.915214,0.57518,1.04426,0.752618,0.519375,0.46572,2.06057,0.734278,3.35,0.91507,1.55294,4.90013,4.90013,0.838454,2.35358,0.753171,1.09796,4.90013,1.69186,0.0,1.07712,4.90013,1.36462,1.23001,7.55075,0.552131,4.90013,0.366876,4.90013,0.94372,5.48885,0.538364,2.81949,0.718484,1.29945,4.13902,0.668307,1.63115,0.915286,0.738231,0.743483,0.687296,3.4541,0.615116,10.9918,25.3404,1.85753,4.90013,4.90013,0.429993,0.678188,0.846814,0.832482,4.90013,1.12257,4.90013,5.03728,1.19318,0.446584,3.4541,4.90013,4.13902,0.757179,4.90013,0.74131,2.55719,0.513022,4.90013,0.683774,0.990726,4.90013,0.559377,0.7999,2.00087,0.738863,1.08365,0.872529,1.25316,0.951802,4.13902,0.215783,1.05839,3.08491,4.90013,1.18045,1.20417,73.8422,0.541488,0.643074,1.3274,1.15287,3.4541,0.745505,1.66077,0.947984,0.789428,2.34128,0.903969,0.501522,3.11946,1.77412,1.51682,0.919464,0.828655,4.90013,1.21845,1.0145,1.37475,3.4541,1.89476,0.875217,0.725615,1.11085,1.08695,4.6359,4.6359,4.6359,4.90013,4.90013,0.440723,1.89083,3.89268,1.07839,3.4541,1.57608,1.62795,3.4541,1.0284,1.79725,1.832,1.35371,0.7541,1.80865,4.90013,1.9319,1.14225,1.04589,1.14748,0.935297,1.16182,4.90013,1.44766,0.948605,0.891672,4.90013,0.678689,1.85704,0.737984,1.22587,1.24803,1.4382,4.13902,4.13902,0.408445,4.90013,4.90013,4.90013,4.90013,0.398093,2.14442,0.718048,0.573779,3.58012,4.90013,0.619187,2.48622,1.77552,2.69723,1.02691,1.22194,4.90013,0.69819
scan1-56.png,0.345025,1.70823,0.250973,0.130494,0.273053,0.143289,0.465167,0.25212,0.915772,0.616128,0.550657,0.340642,1.04843,0.422997,0.238151,0.586982,0.687224,0.245127,0.497642,1.26119,0.135115,0.339921,0.425407,0.24272,0.965981,0.965981,0.192617,0.315924,0.46696,0.165024,0.644906,0.281289,0.796286,2.28208,0.717891,0.442745,0.122669,0.62541,1.64833,0.181383,0.202401,5.42705,0.675328,0.357027,0.352015,3.85864,2.28208,2.09255,0.48127,0.539118,0.372731,0.216979,2.28208,0.559251,1.07712,0.0,2.28208,0.546916,0.6264,13.3013,0.20143,2.28208,0.664548,0.839771,0.670814,0.315631,1.28126,0.835964,0.28179,0.362112,0.357027,0.251041,0.623871,0.57442,1.35835,0.325591,0.409299,0.357027,2.27671,0.918234,41.8027,0.747218,2.28208,2.28208,1.27392,0.672796,1.27203,0.799201,2.28208,0.446447,2.28208,0.734517,0.518317,0.541307,0.480214,2.28208,0.357027,0.583811,2.28208,0.314596,5.39221,0.156839,2.28208,0.196372,0.719682,2.28208,0.11976,0.493846,0.302644,0.33637,0.27762,2.2367,0.569651,0.45339,0.357027,1.1304,0.149342,0.545944,2.28208,0.520084,0.635182,124.778,0.227658,0.0929391,0.406882,0.515104,0.480215,1.53495,0.260976,0.61688,1.94847,0.415711,0.840702,0.628127,1.00481,0.495324,0.720355,0.783626,0.502742,2.28208,0.765489,1.06635,0.589642,0.311093,0.280414,0.883134,0.302701,0.952207,0.417543,1.63902,1.63902,1.63902,2.28208,2.28208,0.211416,0.585071,2.21707,1.28834,0.480214,0.592719,0.607876,0.480214,0.470439,0.406865,0.289484,0.609363,0.52549,0.527572,2.28208,0.411044,0.581575,1.28358,0.464178,0.471514,0.487108,2.28208,0.270473,0.776193,0.577801,2.28208,0.271724,0.788901,0.334136,0.406201,0.721035,0.602468,0.357027,0.357027,0.245708,2.28208,2.28208,2.28208,2.28208,0.254666,0.441983,0.283472,0.120578,0.949857,2.28208,0.622395,0.173308,0.575838,0.657058,0.37775,0.825443,2.15646,0.233006
scan1-57.png,6.78605,2.48414,0.342526,2.21779,0.351848,2.03318,0.523138,0.333184,2.85225,2.48845,0.688401,2.03651,1.54549,2.19076,2.151,0.759695,0.829519,0.326949,0.552093,2.43403,0.24083,0.411468,2.67417,2.03365,0.87353,0.87353,0.244102,0.399538,0.287654,0.255529,2.59284,0.298584,4.41379,1.66055E-8,2.31342,5.47533,1.94131,10.2349,1.41685,0.247818,1.97287,5.1236,2.57226,50.1231,7.07975,7.08359,3.63866,16.6562,0.632983,2.90492,0.440722,2.18352,1.58236,2.6694,4.90013,2.28208,0.0,1.18668,2.36299,17.7587,2.20748,18.3973,0.484124,0.96682,6.5189,11.9007,2.62018,2.47119,0.340091,4.64545,2.95287,0.267171,6.65633,6.2907,4.47011,0.398692,1.97709,2.17435,4.55799,30.2575,47.3975,8.08098,21.6793,1.06385E-7,2.36342,3.88617,2.89458,5.59493,0.925018,3.45228,1.93305,16.2201,2.40754,8.27601,1.09551,18.3973,2.22874E-7,2.35843,7.84017,7.04072,8.73907,2.01291,1.28349E-7,0.283479,0.82746,0.913899,0.151003,0.723025,2.86743,0.408302,2.13903,2.87583,4.2126,4.28564,2.94108,6.14646,4.09749,1.63698,0.933064,0.741208,2.28245,143.748,0.25924,0.191258,4.85065,6.95215,0.160558,1.78413,4.37013,5.72901,5.10932,1.68734,2.59449,0.746064,1.74266,9.26512,4.04057,7.63556,7.28763,1.85124,0.682516,2.50859,4.62824,1.68734,3.19008,2.80062,0.378283,0.848995,9.59387,17.1698,5.57146,4.58828,1.09345E-7,0.270095,1.99625,2.66878,0.240571,3.14311,1.68734,6.19463,6.58923,0.160558,4.29577,3.82676,7.60058,4.02089,8.56488,4.32811,11.7743,2.73391,3.36653,2.96585,5.13604,5.23349,3.75842,1.29463E-7,3.98893,2.68874,0.955521,1.13644E-7,0.360741,2.9389,1.97346,7.03065,1.61453,3.70008,2.0138,34.9055,0.420044,0.459089,1.26495,7.25735E-8,13.8176,0.430255,3.44656,1.92311,0.196756,29.6582,0.18667,2.29652,1.64658,6.24336,9.3597,4.22402,2.64592,5.02076,0.316142
